participant,age,sex,bfi_a1,bfi_a2,bfi_a3,bfi_a4,bfi_a5,bfi_a6,bfi_a7,bfi_a8,bfi_a9,bfi_c1,bfi_c2,bfi_c3,bfi_c4,bfi_c5,bfi_c6,bfi_c7,bfi_c8,bfi_c9,bfi_e1,bfi_e2,bfi_e3,bfi_e4,bfi_e5,bfi_e6,bfi_e7,bfi_e8,bfi_n1,bfi_n2,bfi_n3,bfi_n4,bfi_n5,bfi_n6,bfi_n7,bfi_n8,bfi_o1,bfi_o10,bfi_o2,bfi_o3,bfi_o4,bfi_o5,bfi_o6,bfi_o7,bfi_o8,bfi_o9,is_likert,complete_criteria_a,complete_criteria_c,complete_criteria_e,complete_criteria_n,complete_criteria_o,agreeableness_mean,conscientiousness_mean,extraversion_mean,neuroticism_mean,openness_mean,block,category,trial,response,reaction_time,mean1,mean2,SD,D,trials_in_critical_blocks,exclusion_trial,pct_fast_trials,overall_accuracy,exclusion_performance,exclude_participant
394075,21,f,3,5,6,5,3,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,6,5,6,3,5,4,include,include,exclude,exclude,exclude,include,5,NA,NA,NA,5.1,3,"White People/Pleasant,Black People/Unpleasant",Black People/Unpleasant,correct,706,710.3684210526316,760.6329113924052,340.4074754421089,0.1476597723786527,117,exclude,0,1,include,include
401021,20,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,6,2,2,6,6,4,5,4,3,3,5,3,2,3,4,5,6,5,6,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,4.333333333333333,3.375,4.5,NA,3,"Black People/Pleasant,White People/Unpleasant",Black People/Pleasant,correct,1079,684,710.6133333333333,254.4049193811697,0.10461013646304193,115,exclude,0,1,include,include
419450,52,m,5,4,6,6,4,5,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,5,6,6,include,include,exclude,exclude,exclude,include,4.777777777777778,NA,NA,NA,5.9,3,"White People/Positive,Black People/Negative",White People/Positive,correct,839,693.4736842105264,667.8607594936709,202.90135259761493,-0.12623338577564772,117,exclude,0,1,include,include
421489,18,f,2,5,5,3,5,3,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,4,6,6,6,5,6,6,include,include,exclude,exclude,exclude,include,3.888888888888889,NA,NA,NA,5.7,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,1403,618.2972972972973,566.7066666666667,204.28956220332262,-0.2525367917685591,112,exclude,0,1,include,include
429123,43,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,3,6,5,6,5,2,4,3,3,5,2,5,4,5,4,2,5,4,2,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,5,3.875,3.625,NA,3,"Black People/Good,White People/Bad",Black People/Good,correct,13929,2649.75,2072.695652173914,2520.18513917903,-0.2289729983941045,97,exclude,0,1,include,include
429559,19,m,3,5,4,6,6,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,3,5,5,6,3,4,4,include,include,exclude,exclude,exclude,include,5.222222222222222,NA,NA,NA,4.5,3,"White People/Pleasant,Black People/Unpleasant",White People/Pleasant,correct,3168,1797.7297297297296,1110.7333333333333,723.9766562267469,-0.9489206461115943,112,exclude,0,1,include,include
433267,34,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,3,4,2,5,5,5,1,2,4,2,1,3,2,1,2,3,4,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,4.111111111111111,2,2.5,NA,3,"Black People/Pleasant,White People/Unpleasant",White People/Unpleasant,correct,1353,612.9722222222222,561.1621621621622,182.1530121899577,-0.28443153059708953,110,exclude,0,1,include,include
435868,31,f,5,4,5,6,5,3,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,5,5,6,6,6,6,include,include,exclude,exclude,exclude,include,4.555555555555555,NA,NA,NA,5.6,3,"Black People/Good,White People/Bad",White People/Bad,correct,640,559.375,579.6025641025641,167.0220409448379,0.12110715440990577,118,exclude,0.00847457627118644,1,include,include
442495,37,f,5,6,5,6,5,4,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,5,4,4,4,5,3,include,include,exclude,exclude,exclude,include,5.111111111111111,NA,NA,NA,4.3,3,"White People/Good,Black People/Bad",White People/Good,correct,703,564.8055555555555,562.1688311688312,78.60337774176541,-0.033544670247973,113,exclude,0,1,include,include
439554,37,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,2,4,5,4,4,3,3,4,2,4,3,3,1,3,4,2,2,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,3.7777777777777777,3.25,2.875,NA,3,"Black People/Good,White People/Bad",White People/Bad,correct,1759,700.425,643.8227848101267,328.82955346417475,-0.1721323846764277,119,exclude,0,1,include,include
440148,35,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,4,6,5,4,4,4,3,3,5,4,3,4,3,3,2,3,4,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,4.555555555555555,3.5,2,NA,3,"Black People/Pleasant,White People/Unpleasant",Black People/Pleasant,correct,933,783.6666666666666,730.2179487179487,86.22184014305189,-0.6198976716344764,117,exclude,0,1,include,include
446741,38,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,4,4,4,4,3,4,3,3,3,4,4,4,4,2,2,5,3,1,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,3.5555555555555554,3.625,2.875,NA,3,"Black People/Positive,White People/Negative",White People/Negative,correct,1711,1208.179487179487,1112.1168831168832,480.3168531920048,-0.1999984040206127,116,exclude,0,1,include,include
585230,24,f,4,5,4,4,5,5,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,6,4,5,3,4,5,include,include,exclude,exclude,exclude,include,4.222222222222222,NA,NA,NA,4.4,3,"White People/Positive,Black People/Negative",White People/Positive,correct,598,602.2432432432432,558.1428571428571,89.84688453740327,-0.49083934660001616,114,exclude,0,1,include,include
448449,60,f,5,4,6,5,6,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,6,6,4,5,4,6,6,2,include,include,exclude,exclude,exclude,include,5.222222222222222,NA,NA,NA,4.5,3,"Black People/Pleasant,White People/Unpleasant",Black People/Pleasant,correct,731,779.2564102564103,784.4545454545455,287.2495965787119,0.018096231500575252,116,exclude,0,1,include,include
448828,30,f,3,4,5,4,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,4,4,4,4,3,5,4,include,include,exclude,exclude,exclude,include,4.888888888888889,NA,NA,NA,4.1,3,"Black People/Good,White People/Bad",Black People/Good,correct,2187,859.05,841.6582278481012,392.41202995497315,-0.04432018089224825,119,exclude,0,1,include,include
449383,42,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,3,5,6,5,5,5,3,1,5,5,3,5,2,4,1,2,5,4,1,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,5,3.5,3,NA,3,"White People/Pleasant,Black People/Unpleasant",Black People/Unpleasant,correct,1570,1133.225,950.275,304.5834321772324,-0.6006564398208769,120,include,0,1,include,include
449631,32,m,3,4,3,4,4,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,4,5,4,4,3,4,4,include,include,exclude,exclude,exclude,include,3.4444444444444446,NA,NA,NA,4.1,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,1467,759.45,803.3291139240507,282.8618425356862,0.15512560312377527,119,exclude,0,1,include,include
466546,29,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,6,4,6,5,6,3,2,2,3,4,1,4,2,3,2,2,3,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,4.777777777777778,2.625,2.25,NA,3,"White People/Good,Black People/Bad",Black People/Bad,correct,3753,1333.7631578947369,820.027027027027,568.9796207245662,-0.9029077881796425,112,exclude,0,1,include,include
467663,21,f,4,5,4,5,5,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,6,6,6,6,4,6,2,include,include,exclude,exclude,exclude,include,4.222222222222222,NA,NA,NA,5.3,3,"White People/Pleasant,Black People/Unpleasant",Black People/Unpleasant,correct,735,500.8,503.8611111111111,105.05946213652334,0.029136938728405084,56,exclude,0,1,include,include
469605,25,m,3,4,5,5,4,4,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,5,5,5,3,5,5,2,include,include,exclude,exclude,exclude,include,4.222222222222222,NA,NA,NA,4.3,3,"Black People/Pleasant,White People/Unpleasant",White People/Unpleasant,correct,1324,719.75,591.2051282051283,211.7701598630721,-0.6070018168659229,118,exclude,0,1,include,include
478588,28,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,3,3,4,4,4,3,3,4,4,4,3,4,3,5,2,4,5,5,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,3.6666666666666665,3.75,4,NA,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,883,726.05,705.7272727272725,306.2131562372128,-0.06636791025720697,117,exclude,0,1,include,include
516095,33,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,4,3,6,6,6,1,3,1,3,3,1,1,1,5,5,1,6,6,4,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,4.333333333333333,2.25,4.375,NA,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,642,519.8387096774194,536.3066666666666,91.66878736418089,0.17964628378712466,106,exclude,0,1,include,include
487509,19,f,2,5,4,5,5,5,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,4,4,2,2,4,3,include,include,exclude,exclude,exclude,include,4.222222222222222,NA,NA,NA,3.7,3,"Black People/Good,White People/Bad",White People/Bad,correct,767,614.3076923076923,623.4189189189188,212.06864824305336,0.04296357187500976,113,exclude,0,1,include,include
488298,43,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,3,6,4,5,5,3,5,4,5,5,3,5,5,5,3,1,4,4,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,4.222222222222222,4.625,2.875,NA,3,"Black People/Pleasant,White People/Unpleasant",Black People/Pleasant,correct,979,1019.71875,1156.5797101449273,908.8190095278641,0.15059209667723303,101,exclude,0,1,include,include
499594,20,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,3,5,5,4,5,2,6,6,4,2,5,5,6,6,4,4,3,6,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,4.222222222222222,5,4.5,NA,3,"White People/Pleasant,Black People/Unpleasant",Black People/Unpleasant,correct,982,609,546.6153846153845,207.04218934739185,-0.3013135418498768,117,exclude,0,1,include,include
510366,19,m,2,NA,6,6,5,6,5,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3,3,3,4,1,5,4,2,include,exclude,exclude,exclude,exclude,include,NA,NA,NA,NA,3.2,3,"White People/Pleasant,Black People/Unpleasant",White People/Pleasant,correct,993,685.078947368421,576.6666666666667,193.0559098624893,-0.5615589845396324,116,exclude,0,1,include,include
511349,45,m,6,5,6,5,5,NA,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,4,5,5,4,6,5,4,include,exclude,exclude,exclude,exclude,include,NA,NA,NA,NA,4.4,3,"Black People/Positive,White People/Negative",Black People/Positive,correct,4752,1487.2105263157891,790.6708860759495,819.3146356245205,-0.8501491490004985,117,exclude,0,1,include,include
519468,27,f,3,5,4,5,5,6,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,5,5,5,4,5,6,4,include,include,exclude,exclude,exclude,include,4.666666666666667,NA,NA,NA,4.6,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,551,546.3428571428572,537.8923076923077,178.32873825855685,-0.04738747962371118,100,exclude,0.01,1,include,include
522741,46,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,2,5,5,5,5,2,6,6,4,5,6,6,6,6,2,2,4,5,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,4.111111111111111,5.625,2.5,NA,3,"Black People/Good,White People/Bad",White People/Bad,correct,856,707.3157894736842,656.8947368421052,273.45025691292454,-0.1843883900523621,114,exclude,0,1,include,include
527128,26,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,3,3,5,5,5,3,6,2,5,5,4,6,3,6,2,1,3,2,2,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,4.111111111111111,4.625,2.375,NA,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,875,579.1891891891892,517.0769230769231,118.88676340170744,-0.5224489618107815,102,exclude,0,1,include,include
539125,32,m,2,6,6,5,6,5,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,3,6,3,6,2,5,4,include,include,exclude,exclude,exclude,include,5,NA,NA,NA,4.5,3,"Black People/Good,White People/Bad",White People/Bad,correct,2147,885.5263157894735,689.7272727272726,342.7997999157424,-0.5711760716030955,115,exclude,0,1,include,include
559109,58,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,3,5,6,6,5,6,4,4,4,6,4,6,3,3,1,2,4,1,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,5.333333333333333,4.25,1.875,NA,3,"Black People/Pleasant,White People/Unpleasant",White People/Unpleasant,correct,1107,905.6153846153845,768.4473684210527,426.80335523835265,-0.32138457795798947,115,exclude,0,1,include,include
548429,19,m,5,5,4,6,5,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,6,6,5,2,5,6,include,include,exclude,exclude,exclude,include,4.777777777777778,NA,NA,NA,5.1,3,"Black People/Good,White People/Bad",White People/Bad,correct,1434,954.4358974358975,666.253164556962,327.06176394665493,-0.8811263334528434,118,exclude,0,1,include,include
550775,17,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,3,2,4,5,5,2,6,3,4,4,2,5,2,5,3,4,5,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,3.6666666666666665,3.875,4.5,NA,3,"White People/Good,Black People/Bad",Black People/Bad,correct,886,744.325,744.9875,298.3990541509931,0.0022201813001212697,120,include,0,1,include,include
555831,18,f,1,5,1,5,6,4,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,6,5,6,3,4,6,include,include,exclude,exclude,exclude,include,3.7777777777777777,NA,NA,NA,5.2,3,"White People/Positive,Black People/Negative",White People/Positive,correct,1152,621.921052631579,605.078947368421,177.48309789614856,-0.09489413618987433,114,exclude,0,1,include,include
557720,36,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,5,6,6,6,5,6,3,5,6,3,6,2,4,1,2,5,3,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,5.777777777777778,4.375,2.75,NA,3,"Black People/Pleasant,White People/Unpleasant",White People/Unpleasant,correct,1295,690.3076923076923,576.8552631578948,142.19160052049924,-0.7978841839778114,115,exclude,0,1,include,include
559640,28,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,5,4,6,5,4,4,3,3,2,5,2,6,3,4,3,2,5,4,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,5,3.5,2.625,NA,3,"White People/Pleasant,Black People/Unpleasant",White People/Pleasant,correct,698,1157.6486486486488,901.5890410958904,661.2757219196344,-0.387220638933237,110,exclude,0,1,include,include
568128,39,m,6,6,6,6,6,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,4,6,6,6,6,4,6,include,include,exclude,exclude,exclude,include,5.666666666666667,NA,NA,NA,5.2,3,"Black People/Good,White People/Bad",White People/Bad,correct,904,716.6923076923077,678,235.54274758872228,-0.16426872866350276,117,exclude,0,1,include,include
568742,21,f,2,3,1,6,6,6,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,5,1,5,4,1,5,6,include,include,exclude,exclude,exclude,include,4.222222222222222,NA,NA,NA,4.1,3,"White People/Pleasant,Black People/Unpleasant",Black People/Unpleasant,correct,3315,851.4444444444446,663.2337662337662,349.38716394380873,-0.5386880161428824,113,exclude,0,1,include,include
575534,30,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,5,2,4,5,2,4,1,2,4,2,1,1,1,1,3,4,2,4,2,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,3.4444444444444446,1.875,2.875,NA,3,"White People/Positive,Black People/Negative",White People/Positive,correct,2185,1247.55,1020.5897435897438,602.1791866648856,-0.37689820810190205,118,exclude,0,1,include,include
578307,22,m,5,6,5,6,5,5,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,6,6,5,3,4,4,include,include,exclude,exclude,exclude,include,5.333333333333333,NA,NA,NA,4.7,3,"White People/Good,Black People/Bad",Black People/Bad,correct,1444,857.85,894.2222222222222,245.98602998555003,0.14786295882070524,56,exclude,0,1,include,include
581474,22,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,3,5,6,6,3,4,1,2,1,3,5,3,4,3,2,4,5,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,5.222222222222222,2.875,2.5,NA,3,"Black People/Positive,White People/Negative",Black People/Positive,correct,592,683.9166666666666,722.8026315789474,330.86171519492035,0.11752935781455374,112,exclude,0,1,include,include
593293,29,f,5,5,6,6,1,5,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,5,5,6,6,5,6,6,include,include,exclude,exclude,exclude,include,4.777777777777778,NA,NA,NA,5.6,3,"Black People/Pleasant,White People/Unpleasant",Black People/Pleasant,correct,647,927.7777777777778,682.4166666666667,293.0221119932683,-0.83734674302241,108,exclude,0,1,include,include
593817,22,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,3,5,6,5,6,4,5,3,5,5,4,5,3,5,4,3,6,4,2,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,5.111111111111111,4.375,3.875,NA,3,"White People/Pleasant,Black People/Unpleasant",Black People/Unpleasant,correct,5736,1650.875,1386.076923076923,1757.4079006899635,-0.15067536501862566,118,exclude,0,1,include,include
597411,53,f,5,6,6,6,5,6,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,4,5,5,6,6,5,6,include,include,exclude,exclude,exclude,include,5.111111111111111,NA,NA,NA,5.4,3,"White People/Good,Black People/Bad",White People/Good,correct,947,953.275,794.725,419.33401905618757,-0.3780995406880057,120,include,0,1,include,include
627581,23,f,3,5,5,5,5,3,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,6,5,5,6,5,6,4,include,include,exclude,exclude,exclude,include,4.333333333333333,NA,NA,NA,5.1,3,"Black People/Pleasant,White People/Unpleasant",White People/Unpleasant,correct,1797,695.675,792.0789473684212,437.8501618623415,0.22017565771445405,116,exclude,0,1,include,include
628624,21,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,5,6,6,6,5,5,3,5,5,5,1,2,5,1,1,1,1,2,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,5.777777777777778,3.875,1.75,NA,3,"Black People/Positive,White People/Negative",White People/Negative,correct,604,600.974358974359,599.7361111111111,205.24454920782904,-0.006033036531431002,111,exclude,0,1,include,include
629563,42,m,2,6,6,4,5,1,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,1,4,4,2,3,5,2,include,include,exclude,exclude,exclude,include,3.888888888888889,NA,NA,NA,3.1,3,"White People/Positive,Black People/Negative",White People/Positive,correct,1691,596.730769230769,398.8958333333334,372.5037434368827,-0.5310951618153521,74,exclude,0.40540540540540543,1,exclude,exclude
630625,28,f,3,4,6,4,5,3,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,4,5,5,6,6,5,2,include,include,exclude,exclude,exclude,include,4.222222222222222,NA,NA,NA,4.7,3,"White People/Pleasant,Black People/Unpleasant",Black People/Unpleasant,correct,1262,918.4358974358975,807.2375,395.5394742103725,-0.2811309734834589,238,include,0,1,include,include
643556,27,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,3,3,3,4,3,5,3,5,4,4,5,3,6,3,3,4,3,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,3.111111111111111,4.375,3.125,NA,3,"White People/Positive,Black People/Negative",White People/Positive,correct,1712,682.925,621.041095890411,250.57768401621078,-0.24696494563173238,113,exclude,0.008849557522123894,1,include,include
645951,20,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,5,5,6,6,5,4,5,2,5,5,1,5,1,4,4,2,6,5,3,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,5.222222222222222,3.5,4.25,NA,3,"White People/Pleasant,Black People/Unpleasant",Black People/Unpleasant,correct,756,769.8571428571428,622.5394736842105,272.1278274332753,-0.5413546661597994,111,exclude,0,1,include,include
648762,19,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,5,5,6,5,5,5,5,5,5,5,5,4,3,5,2,3,4,5,2,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,5.333333333333333,4.625,3.5,NA,3,"White People/Good,Black People/Bad",White People/Good,correct,548,579.0833333333334,529.5,147.62325490724052,-0.3358775239340793,108,exclude,0.009259259259259259,1,include,include
652654,29,m,2,5,4,6,4,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,6,5,6,2,NA,4,include,include,exclude,exclude,exclude,exclude,3.888888888888889,NA,NA,NA,NA,3,"White People/Good,Black People/Bad",White People/Good,correct,559,866.4358974358975,715.8684210526316,341.97811363587243,-0.44028395496556666,115,exclude,0,1,include,include
662985,15,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,3,6,6,6,5,3,5,3,6,5,3,4,2,4,1,3,4,2,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,5,4,2.625,NA,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,531,563.5675675675676,568.3194444444445,178.99210114748254,0.026547969694827412,109,exclude,0,1,include,include
659647,51,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,1,1,1,2,5,1,4,3,3,5,4,4,2,5,2,5,5,4,3,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,exclude,include,include,include,exclude,NA,2.3333333333333335,3.75,3.75,NA,3,"White People/Pleasant,Black People/Unpleasant",Black People/Unpleasant,correct,2247,787.4615384615385,760.379746835443,290.22626172161205,-0.09331268461181694,118,exclude,0,1,include,include
669471,26,m,4,4,6,6,4,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,3,4,4,3,5,3,include,include,exclude,exclude,exclude,include,3.7777777777777777,NA,NA,NA,3.6,3,"White People/Good,Black People/Bad",White People/Good,correct,1917,1148.2820512820513,850.2933333333334,384.50067154461254,-0.7750018140453184,114,exclude,0,1,include,include
201268,NA,NA,2,4,5,2,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,6,6,6,4,1,3,5,include,include,exclude,exclude,exclude,include,4.222222222222222,NA,NA,NA,4.7,3,"White People/Unpleasant,Black People/Pleasant",White People/Unpleasant,correct,1408,1053.7750000000003,657.1948051948051,446.5999542734953,-0.8879987358044639,117,exclude,0,1,include,exclude
